Date,Unit,Gen,HR,Target HR,Profit,Vacuum,MS Temp,FG Temp,Spray,SOx,NOx,Ash Util,Ash Cement,Ash Bricks,Coal Ash %,Biomass,Solar
2025-04-11,2,7.62,2313.87,2310.0,-29472.34,-89.83,538.38,123.08,78.69,1178.35,302.94,1587.4,952.44,476.22,35.0,0.0,0.01
2025-04-11,3,8.36,2342.11,2310.0,-268354.77,-0.91,534.39,128.91,14.44,482.83,460.25,1661.55,996.93,498.47,35.0,0.0,0.01
2025-04-12,2,7.25,2330.89,2326.12,-34558.55,-0.92,530.91,135.2,15.69,596.49,377.81,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-12,1,7.25,2322.16,2315.82,-45972.93,-0.92,530.92,136.74,12.59,453.81,376.3,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-12,3,7.85,2282.85,2310.0,213033.79,-0.93,540.24,131.11,23.84,538.33,426.04,1467.21,880.32,440.16,35.0,0.0,0.01
2025-04-13,3,7.25,2335.79,2322.91,-93383.28,-0.93,537.19,134.88,24.02,458.98,453.24,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-13,2,8.47,2311.25,2310.0,-10610.01,-0.89,541.88,135.94,15.63,453.93,415.43,1457.07,874.24,437.12,35.0,0.0,0.01
2025-04-13,1,7.82,2327.16,2310.0,-134139.07,-0.9,537.58,129.97,22.58,538.46,396.69,1698.87,1019.32,509.66,35.0,0.0,0.01
2025-04-14,1,7.84,2349.05,2310.0,-306132.52,-0.9,530.43,130.52,11.85,575.12,465.12,1693.45,1016.07,508.03,35.0,0.0,0.02
2025-04-14,3,8.04,2330.65,2310.0,-165964.98,-0.92,539.15,138.46,16.12,562.38,411.68,1606.43,963.86,481.93,35.0,0.0,0.02
2025-04-14,2,7.25,2329.62,2326.12,-25364.63,-0.94,537.78,135.78,13.15,544.06,474.68,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-15,2,7.89,2333.23,2310.0,-183331.15,-0.9,532.68,135.51,20.53,519.29,384.47,1593.94,956.36,478.18,35.0,300.0,0.01
2025-04-15,3,8.21,2282.64,2310.0,224586.66,-0.88,541.91,129.48,18.39,587.8,454.53,1691.71,1015.02,507.51,35.0,300.0,0.01
2025-04-15,1,7.9,2303.8,2310.0,49021.32,-0.91,531.79,130.48,17.21,565.01,382.38,1391.18,834.71,417.35,35.0,300.0,0.01
2025-04-16,2,7.25,2329.34,2326.12,-23364.23,-0.92,538.48,135.17,20.47,462.9,378.6,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-16,3,7.25,2321.3,2322.91,11653.86,-0.9,537.32,132.72,19.57,564.86,351.15,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-16,1,7.83,2305.6,2310.0,34505.2,-0.88,537.76,135.49,16.78,491.63,376.18,1387.19,832.31,416.16,35.0,0.0,0.02
2025-04-17,1,7.25,2322.55,2315.82,-48764.2,-0.91,533.75,133.68,14.81,574.41,443.1,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-17,3,7.25,2320.25,2322.91,19256.02,-0.89,537.17,132.08,16.41,613.42,452.26,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-17,2,7.25,2326.24,2326.12,-855.91,-0.92,533.25,138.25,11.4,551.15,394.78,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-18,1,7.25,2315.94,2315.82,-887.21,-0.89,540.39,138.44,11.93,622.2,394.06,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-18,2,7.25,2329.49,2326.12,-24383.83,-0.9,541.36,129.06,24.21,573.12,456.51,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-18,3,8.24,2342.96,2310.0,-271708.42,-0.91,538.0,134.11,21.63,603.31,467.0,1314.2,788.52,394.26,35.0,0.0,0.02
2025-04-19,1,8.06,2322.62,2310.0,-101651.03,-0.93,534.08,133.0,16.9,463.74,358.35,1488.84,893.3,446.65,35.0,0.0,0.02
2025-04-19,2,8.41,2316.32,2310.0,-53156.89,-0.93,541.57,138.59,12.91,527.52,399.98,1404.83,842.9,421.45,35.0,0.0,0.02
2025-04-19,3,7.25,2330.26,2322.91,-53263.07,-0.89,538.84,133.16,17.47,563.11,403.1,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-20,1,7.25,2316.35,2315.82,-3881.81,-0.9,540.6,129.99,14.65,579.82,395.33,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-20,3,7.98,2327.83,2310.0,-142228.38,-0.93,540.23,135.91,15.38,494.95,416.14,1394.73,836.84,418.42,35.0,0.0,0.01
2025-04-20,2,7.87,2323.2,2310.0,-103936.2,-0.91,537.25,138.33,10.78,561.79,388.29,1496.46,897.88,448.94,35.0,0.0,0.02
2025-04-21,3,7.97,2337.82,2310.0,-221627.61,-0.89,533.61,132.0,23.33,499.73,404.89,1643.44,986.06,493.03,35.0,0.0,0.02
2025-04-21,1,7.25,2302.66,2315.82,95375.55,-0.89,538.41,135.62,20.1,476.79,395.66,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-21,2,7.25,2314.92,2326.12,81203.52,-0.93,538.16,130.36,10.7,584.3,458.84,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-22,2,7.25,2314.86,2326.12,81606.84,-0.94,537.0,131.86,12.05,472.5,478.22,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-22,1,7.25,2303.4,2315.82,90009.84,-0.89,530.18,128.5,21.45,634.93,472.5,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-22,3,8.06,2311.01,2310.0,-8178.21,-0.91,533.29,134.43,15.64,544.23,460.52,1632.82,979.69,489.85,35.0,0.0,0.02
2025-04-23,1,7.25,2307.48,2315.82,60409.03,-0.93,535.4,138.3,23.24,516.6,387.87,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-23,2,7.25,2325.94,2326.12,1283.87,-0.92,541.49,136.0,10.3,524.71,398.41,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-23,3,8.38,2328.44,2310.0,-154571.3,-0.91,532.8,129.43,23.38,506.85,445.09,1640.46,984.27,492.14,35.0,0.0,0.01
2025-04-24,2,8.12,2302.92,2310.0,57514.76,-0.94,533.52,131.2,18.16,628.44,456.59,1535.14,921.09,460.54,35.0,0.0,0.02
2025-04-24,3,8.27,2332.72,2310.0,-187853.91,-0.92,530.46,132.67,10.56,518.31,366.35,1361.61,816.97,408.48,35.0,0.0,0.01
2025-04-24,1,8.25,2290.99,2310.0,156919.01,-0.91,538.7,128.29,12.92,537.69,396.75,1330.78,798.47,399.23,35.0,0.0,0.01
2025-04-25,1,7.82,2327.11,2310.0,-133825.64,-0.89,541.61,128.23,13.84,569.44,356.24,1333.68,800.21,400.1,35.0,0.0,0.02
2025-04-25,2,8.13,2344.66,2310.0,-281778.72,-0.89,539.96,139.33,16.62,615.08,416.7,1699.77,1019.86,509.93,35.0,0.0,0.02
2025-04-25,3,7.25,2316.11,2322.91,49261.07,-0.92,530.1,128.63,18.11,587.94,441.73,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-26,1,8.08,2283.5,2310.0,214197.43,-0.9,537.46,138.08,12.08,587.5,431.67,1533.61,920.17,460.08,35.0,0.0,0.01
2025-04-26,2,7.25,2316.79,2326.12,67637.14,-0.88,531.11,129.46,20.54,589.62,465.67,2702.46,1621.47,810.74,45.3,361.28,0.01
2025-04-26,3,7.25,2320.58,2322.91,16869.95,-0.9,538.98,131.63,24.34,512.19,441.04,2702.46,1621.47,810.74,45.3,530.01,0.01
2025-04-27,3,7.85,2322.93,2310.0,-101467.32,-0.89,536.14,132.31,13.35,519.89,465.65,1325.14,795.08,397.54,35.0,0.0,0.01
2025-04-27,2,7.86,2342.12,2310.0,-252578.48,-0.89,534.88,129.09,11.59,639.25,430.76,1334.39,800.63,400.32,35.0,0.0,0.02
2025-04-27,1,7.96,2299.55,2310.0,83108.8,-0.93,541.06,132.09,11.22,563.31,421.53,1616.61,969.97,484.98,35.0,0.0,0.01
2025-04-28,2,7.25,2322.93,2326.12,23099.84,-0.93,538.68,132.56,14.47,548.77,474.1,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-28,1,7.25,2309.56,2315.82,45349.5,-0.89,535.21,130.0,19.63,646.09,357.18,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-28,3,8.4,2349.8,2310.0,-334455.43,-0.92,536.61,133.74,20.26,504.93,402.39,1469.23,881.54,440.77,35.0,0.0,0.01
2025-04-29,2,7.25,2318.61,2326.12,54429.27,-0.88,537.36,136.73,15.43,514.42,415.81,2702.46,1621.47,810.74,45.3,0.0,0.02
2025-04-29,1,8.41,2343.57,2310.0,-282386.14,-0.92,532.6,132.01,13.0,597.62,350.6,1300.17,780.1,390.05,35.0,0.0,0.01
2025-04-29,3,8.46,2285.2,2310.0,209944.44,-0.92,531.35,128.85,22.78,559.25,394.7,1384.01,830.41,415.2,35.0,0.0,0.02
2025-04-30,2,8.44,2307.38,2310.0,22083.8,-0.94,533.97,130.22,20.57,575.25,476.68,1676.56,1005.93,502.97,35.0,0.0,0.01
2025-04-30,1,7.25,2318.1,2315.82,-16542.27,-0.9,532.9,137.15,17.06,465.02,470.22,2702.46,1621.47,810.74,45.3,0.0,0.01
2025-04-30,3,7.8,2312.46,2310.0,-19187.69,-0.94,536.18,137.07,16.5,541.65,455.46,1503.98,902.39,451.19,35.0,0.0,0.02
2025-05-01,3,8.49,2300.17,2310.0,83466.57,-0.91,533.29,136.85,14.34,519.01,441.0,1379.88,827.93,413.96,35.0,300.0,0.02
2025-05-01,2,7.98,2344.42,2310.0,-274494.22,-0.91,534.41,129.56,15.81,589.04,364.21,1668.69,1001.21,500.61,35.0,300.0,0.01
2025-05-01,1,7.25,1655.46,2305.94,4714739.73,-0.88,532.39,136.0,10.91,632.52,379.76,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-02,1,7.25,0.0,2305.94,16713810.18,-0.92,530.16,133.88,16.54,571.34,383.21,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-02,3,8.32,2330.51,2310.0,-170626.54,-0.94,538.43,129.51,15.83,485.6,372.55,1386.88,832.13,416.06,35.0,0.0,0.02
2025-05-02,2,7.86,2335.95,2310.0,-203928.69,-0.91,535.88,139.37,17.35,481.57,361.17,1467.64,880.58,440.29,35.0,0.0,0.01
2025-05-03,2,8.34,2317.81,2310.0,-65124.54,-0.94,530.95,131.18,15.14,640.91,479.01,1526.62,915.97,457.99,35.0,0.0,0.01
2025-05-03,3,7.85,2296.93,2310.0,102676.22,-0.9,532.86,129.7,10.6,587.28,409.32,1305.43,783.26,391.63,35.0,0.0,0.02
2025-05-03,1,8.45,2349.0,2310.0,-329433.31,-0.9,533.88,131.98,20.62,586.07,478.25,1536.38,921.83,460.91,35.0,0.0,0.02
2025-05-04,1,8.37,2328.67,2310.0,-156278.78,-0.9,537.7,131.65,24.51,573.73,470.14,1581.01,948.6,474.3,35.0,0.0,0.02
2025-05-04,2,8.47,2303.83,2310.0,52319.9,-0.89,537.67,131.32,23.38,607.92,388.01,1657.6,994.56,497.28,35.0,0.0,0.01
2025-05-04,3,7.99,2339.68,2310.0,-237130.93,-0.92,538.69,137.72,19.15,516.26,407.2,1519.99,911.99,456.0,35.0,0.0,0.01
2025-05-05,3,8.26,2286.84,2310.0,191374.25,-0.92,540.77,133.67,19.06,503.15,417.23,1597.06,958.23,479.12,35.0,0.0,0.02
2025-05-05,1,8.05,2322.96,2310.0,-104419.66,-0.88,541.68,135.83,17.22,642.92,451.86,1675.94,1005.57,502.78,35.0,0.0,0.02
2025-05-05,2,8.08,2333.36,2310.0,-188818.34,-0.91,535.57,136.95,11.04,598.41,376.51,1575.86,945.52,472.76,35.0,0.0,0.01
2025-05-06,3,7.25,2315.17,2314.83,-2453.16,-0.94,539.88,139.19,10.47,538.76,465.58,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-06,2,8.15,2316.2,2310.0,-50575.84,-0.91,539.74,130.21,10.55,517.68,401.55,1319.98,791.99,395.99,35.0,0.0,0.01
2025-05-06,1,8.41,2297.49,2310.0,105227.17,-0.92,534.44,132.27,13.72,606.04,356.45,1311.33,786.8,393.4,35.0,0.0,0.01
2025-05-07,1,7.82,2326.55,2310.0,-129427.54,-0.93,534.05,134.84,10.87,491.3,464.5,1548.56,929.14,464.57,35.0,0.0,0.02
2025-05-07,2,7.91,2291.49,2310.0,146350.89,-0.88,540.04,136.55,23.29,550.24,387.88,1588.44,953.06,476.53,35.0,0.0,0.02
2025-05-07,3,8.3,2308.47,2310.0,12679.51,-0.9,540.83,139.42,19.81,457.19,402.97,1450.51,870.31,435.15,35.0,0.0,0.01
2025-05-08,3,7.25,2312.38,2314.83,17763.58,-0.92,538.86,133.7,18.7,481.5,453.17,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-08,1,7.25,2304.94,2305.94,7270.73,-0.9,537.4,136.85,11.25,573.04,398.75,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-08,2,7.25,2319.32,2318.36,-6991.29,-0.91,538.91,128.44,23.93,615.61,431.36,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-09,1,8.02,2337.15,2310.0,-217668.76,-0.92,530.82,137.03,19.03,623.32,365.03,1481.8,889.08,444.54,35.0,0.0,0.02
2025-05-09,2,7.36,2343.91,2310.0,-249530.99,-88.92,541.19,120.24,77.83,1141.89,295.51,1561.01,936.61,468.3,35.0,0.0,0.02
2025-05-09,3,7.98,2307.48,2310.0,20133.41,-0.94,539.78,137.52,12.02,504.88,360.94,1578.72,947.23,473.62,35.0,0.0,0.02
2025-05-10,2,7.25,2321.09,2318.36,-19841.54,-0.89,537.01,136.89,10.58,646.01,455.83,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-10,1,7.25,2303.98,2305.94,14194.31,-0.93,541.05,134.63,19.32,474.69,367.48,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-10,3,8.15,2338.73,2310.0,-234089.96,-0.91,534.49,128.53,15.1,515.84,441.84,1463.72,878.23,439.12,35.0,0.0,0.01
2025-05-11,2,7.7,2321.04,2310.0,-85045.76,-89.99,539.38,123.03,85.41,1146.5,290.4,1586.41,951.85,475.92,35.0,0.0,0.01
2025-05-11,3,7.25,2314.83,2314.83,0.0,-0.9,540.74,134.22,15.26,583.52,364.06,2682.15,1609.29,804.65,45.38,583.25,0.01
2025-05-11,1,7.25,2309.39,2305.94,-25032.1,-0.93,533.23,129.02,22.47,495.48,473.44,2682.15,1609.29,804.65,45.38,388.61,0.01
2025-05-12,3,8.47,2332.35,2310.0,-189324.9,-0.92,533.95,131.28,18.84,450.06,352.69,1402.81,841.68,420.84,35.0,0.0,0.02
2025-05-12,2,7.25,2310.67,2318.36,55733.19,-0.92,539.45,130.84,18.0,578.71,361.16,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-12,1,7.25,2305.94,2305.94,0.0,-0.9,538.0,135.37,15.65,571.89,415.85,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-13,1,8.3,2319.16,2310.0,-76063.21,-0.93,538.02,138.91,17.96,514.36,475.18,1438.82,863.29,431.65,35.0,0.0,0.02
2025-05-13,2,8.46,2299.68,2310.0,87263.68,-0.9,537.57,139.52,14.93,512.51,451.29,1542.81,925.68,462.84,35.0,0.0,0.01
2025-05-13,3,7.91,2330.97,2310.0,-165871.42,-0.9,532.0,132.03,10.84,600.56,439.85,1608.84,965.31,482.65,35.0,0.0,0.02
2025-05-14,1,8.16,2348.51,2310.0,-314238.61,-0.93,541.46,131.47,22.09,472.46,403.19,1427.92,856.75,428.38,35.0,0.0,0.02
2025-05-14,3,8.27,2329.42,2310.0,-160668.86,-0.93,540.69,130.83,18.13,501.87,368.06,1609.54,965.73,482.86,35.0,0.0,0.02
2025-05-14,2,8.48,2301.79,2310.0,69612.59,-0.9,537.18,134.84,17.25,488.12,351.59,1612.22,967.33,483.66,35.0,0.0,0.01
2025-05-15,2,7.25,2312.32,2318.36,43774.6,-0.88,530.77,137.22,22.98,510.69,386.51,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-15,1,7.25,2301.92,2305.94,29121.26,-0.92,541.24,134.06,17.56,635.85,426.08,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-15,3,8.32,2341.21,2310.0,-259621.6,-0.89,531.5,136.59,19.76,494.07,388.23,1372.45,823.47,411.74,35.0,300.0,0.02
2025-05-16,3,8.3,2312.62,2310.0,-21729.01,-0.91,532.73,139.3,11.46,501.77,394.61,1346.03,807.62,403.81,35.0,0.0,0.02
2025-05-16,2,8.43,2300.19,2310.0,82737.61,-0.92,534.62,132.25,15.11,522.66,388.69,1575.86,945.51,472.76,35.0,0.0,0.02
2025-05-16,1,7.25,2298.51,2305.94,53857.27,-0.89,533.51,134.92,11.18,606.3,389.53,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-17,3,8.35,2313.84,2310.0,-32024.45,-0.89,541.5,135.86,12.28,556.9,389.32,1512.46,907.47,453.74,35.0,0.0,0.01
2025-05-17,1,8.1,2330.68,2310.0,-167472.36,-0.92,535.13,132.35,21.14,485.7,457.07,1669.34,1001.61,500.8,35.0,0.0,0.01
2025-05-17,2,7.25,2311.03,2318.36,53115.13,-0.9,536.03,138.01,22.25,504.91,471.18,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-18,3,8.29,2329.46,2310.0,-161223.62,-0.9,535.96,130.97,21.65,482.2,358.08,1566.9,940.14,470.07,35.0,0.0,0.02
2025-05-18,1,7.25,2308.05,2305.94,-15301.53,-0.89,535.89,128.54,21.89,451.06,360.5,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-18,2,7.8,2318.22,2310.0,-64177.53,-0.92,532.61,132.65,21.85,501.17,419.67,1364.05,818.43,409.21,35.0,0.0,0.02
2025-05-19,1,7.25,2308.21,2305.94,-16446.65,-0.93,539.17,131.15,10.6,514.54,416.77,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-19,3,7.25,2317.43,2314.83,-18820.44,-0.89,537.86,128.48,15.75,620.3,357.21,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-19,2,7.25,2313.82,2318.36,32918.73,-0.89,534.92,133.06,24.76,578.98,440.29,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-20,1,8.48,2314.65,2310.0,-39455.39,-0.91,531.74,131.72,15.81,540.91,433.81,1654.99,993.0,496.5,35.0,0.0,0.02
2025-05-20,2,8.25,2318.03,2310.0,-66242.91,-0.92,537.96,129.7,13.62,506.77,417.39,1391.32,834.79,417.4,35.0,0.0,0.01
2025-05-20,3,8.33,2339.1,2310.0,-242444.63,-0.93,540.62,128.63,18.1,467.69,428.11,1596.94,958.16,479.08,35.0,0.0,0.02
2025-05-21,2,8.12,2308.37,2310.0,13204.06,-0.9,539.67,132.36,10.52,513.04,437.75,1469.44,881.66,440.83,35.0,0.0,0.02
2025-05-21,3,8.4,2299.54,2310.0,87913.02,-0.93,531.06,130.05,20.61,618.55,358.91,1588.64,953.18,476.59,35.0,0.0,0.01
2025-05-21,1,7.25,2303.92,2305.94,14597.24,-0.9,530.85,131.99,18.79,553.9,461.21,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-22,1,7.25,2314.1,2305.94,-59118.25,-0.88,540.58,132.4,22.54,561.36,396.9,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-22,2,8.39,2288.52,2310.0,180205.88,-0.91,539.31,137.16,23.55,567.11,393.32,1452.02,871.21,435.61,35.0,0.0,0.02
2025-05-22,3,8.43,2311.25,2310.0,-10528.11,-0.92,541.77,138.75,17.39,623.03,381.1,1390.14,834.09,417.04,35.0,0.0,0.01
2025-05-23,1,8.34,2319.58,2310.0,-79915.03,-0.93,533.5,139.92,23.1,521.85,478.25,1527.33,916.4,458.2,35.0,0.0,0.02
2025-05-23,2,7.85,2304.42,2310.0,43810.78,-0.89,538.84,136.26,24.62,569.67,350.85,1522.08,913.25,456.62,35.0,0.0,0.02
2025-05-23,3,7.25,2322.54,2314.83,-55888.04,-0.93,533.72,138.38,21.76,463.35,366.62,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-24,1,7.25,2309.09,2305.94,-22822.51,-0.9,533.0,135.21,15.92,473.29,390.61,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-24,2,7.25,2320.62,2318.36,-16395.55,-0.91,536.18,136.41,19.69,569.29,416.87,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-24,3,8.06,2302.96,2310.0,56728.42,-0.89,533.42,131.62,20.13,604.88,469.97,1313.62,788.17,394.09,35.0,0.0,0.02
2025-05-25,1,8.02,2302.98,2310.0,56287.63,-0.93,534.22,130.42,12.29,603.63,457.07,1532.55,919.53,459.77,35.0,0.0,0.01
2025-05-25,2,7.25,2325.33,2318.36,-50567.75,-0.94,534.25,133.47,15.75,535.92,435.31,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-25,3,7.25,2342.17,2314.83,-198177.54,-0.91,539.94,133.78,20.94,560.86,429.14,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-26,1,8.12,2281.21,2310.0,233863.03,-0.93,533.1,132.3,19.71,556.57,366.25,1384.68,830.81,415.4,35.0,0.0,0.02
2025-05-26,3,8.48,2311.75,2310.0,-14881.74,-0.92,541.24,131.6,15.18,510.67,407.5,1679.81,1007.89,503.94,35.0,0.0,0.02
2025-05-26,2,7.83,2328.07,2310.0,-141510.18,-0.92,536.22,128.39,14.62,452.97,385.34,1543.78,926.27,463.13,35.0,0.0,0.01
2025-05-27,2,8.01,2328.24,2310.0,-146088.43,-0.91,531.49,135.23,10.85,485.59,462.0,1576.17,945.7,472.85,35.0,0.0,0.02
2025-05-27,1,8.28,2284.76,2310.0,208926.86,-0.92,530.71,139.37,11.9,573.15,441.69,1654.66,992.79,496.4,35.0,0.0,0.01
2025-05-27,3,8.33,2306.94,2310.0,25503.59,-0.91,531.61,131.89,12.83,546.35,466.16,1544.71,926.82,463.41,35.0,0.0,0.01
2025-05-28,2,8.39,2302.28,2310.0,64753.02,-0.91,539.04,131.07,15.19,488.07,363.73,1416.11,849.67,424.83,35.0,0.0,0.01
2025-05-28,3,8.42,2319.83,2310.0,-82732.34,-0.94,536.8,134.14,15.02,527.49,353.46,1650.34,990.21,495.1,35.0,0.0,0.01
2025-05-28,1,8.32,2337.55,2310.0,-229226.3,-0.92,534.64,139.16,10.96,619.18,418.93,1436.86,862.12,431.06,35.0,0.0,0.01
2025-05-29,3,8.36,2306.73,2310.0,27366.49,-0.9,536.85,133.96,21.3,515.16,443.86,1404.06,842.44,421.22,35.0,0.0,0.01
2025-05-29,1,7.25,2303.87,2305.94,15007.78,-0.92,531.23,131.0,22.04,589.3,461.68,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-29,2,7.25,2317.19,2318.36,8467.19,-0.9,534.71,132.12,13.7,525.21,359.97,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-30,3,7.25,2328.65,2314.83,-100163.35,-0.91,540.31,129.19,17.8,500.44,385.74,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-30,1,8.2,2286.93,2310.0,189125.33,-0.93,531.09,131.43,10.59,629.31,449.37,1668.14,1000.88,500.44,35.0,0.0,0.02
2025-05-30,2,8.44,2297.8,2310.0,103025.32,-0.93,530.15,129.81,13.77,566.99,478.67,1318.89,791.33,395.67,35.0,0.0,0.01
2025-05-31,2,7.25,2325.2,2318.36,-49614.7,-0.93,540.05,139.56,21.68,518.08,427.34,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-05-31,1,7.25,2313.04,2305.94,-51504.53,-0.93,538.12,128.19,20.16,490.74,443.18,2682.15,1609.29,804.65,45.38,0.0,0.02
2025-05-31,3,7.25,2329.71,2314.83,-107874.73,-0.88,540.31,132.52,11.97,545.31,392.23,2682.15,1609.29,804.65,45.38,0.0,0.01
2025-06-01,1,8.39,2332.3,2310.0,-186978.75,-0.93,537.38,132.52,15.8,536.07,437.73,1428.39,857.03,428.52,35.0,300.0,0.01
2025-06-01,2,8.36,2297.35,2310.0,105751.95,-0.91,537.18,130.42,21.34,480.82,437.52,1384.82,830.89,415.45,35.0,300.0,0.01
2025-06-01,3,8.29,2286.07,2310.0,198322.14,-0.9,534.28,137.12,22.66,576.28,381.15,1302.32,781.39,390.7,35.0,300.0,0.01
2025-06-02,3,7.25,2317.64,2313.37,-30907.17,-0.94,532.15,129.51,15.48,636.39,425.02,2707.13,1624.28,812.14,46.53,0.0,0.02
2025-06-02,1,7.25,2323.77,2304.79,-137546.73,-0.9,531.92,139.19,12.32,645.54,458.48,2707.13,1624.28,812.14,46.53,0.0,0.01
2025-06-02,2,8.03,2312.78,2310.0,-22362.36,-0.91,540.75,134.94,15.65,466.69,424.08,1497.48,898.49,449.24,35.0,0.0,0.02
2025-06-03,1,8.3,2294.64,2310.0,127492.56,-0.89,534.32,131.13,19.25,471.5,460.36,1457.62,874.57,437.29,35.0,0.0,0.01
2025-06-03,2,8.0,2337.68,2310.0,-221317.49,-0.93,538.96,128.99,16.7,480.11,411.07,1696.55,1017.93,508.97,35.0,0.0,0.01
2025-06-03,3,7.81,2290.54,2310.0,151974.79,-0.92,531.74,137.85,17.8,512.03,388.37,1409.98,845.99,422.99,35.0,0.0,0.01
2025-06-04,2,8.4,2288.19,2310.0,183140.01,-0.92,530.21,133.13,21.48,459.06,360.1,1479.34,887.61,443.8,35.0,0.0,0.02
2025-06-04,3,8.18,2304.18,2310.0,47591.54,-0.93,537.73,139.36,18.86,585.27,398.75,1518.92,911.35,455.68,35.0,0.0,0.01
2025-06-04,1,7.25,2319.5,2304.79,-106641.4,-0.92,531.98,138.56,17.56,537.21,377.16,2707.13,1624.28,812.14,46.53,0.0,0.02
2025-06-05,3,8.49,2322.98,2310.0,-110186.5,-0.91,539.11,139.15,13.85,511.46,461.31,1643.77,986.26,493.13,35.0,0.0,0.02
2025-06-05,2,8.32,2342.72,2310.0,-272131.67,-0.9,533.62,138.06,18.11,591.7,388.31,1599.74,959.84,479.92,35.0,0.0,0.02
2025-06-05,1,8.35,2282.78,2310.0,227337.56,-0.94,541.11,138.41,21.21,495.79,358.94,1460.52,876.31,438.16,35.0,0.0,0.02
2025-06-06,3,8.0,2296.06,2310.0,111493.6,-0.89,538.17,137.22,11.0,504.55,426.92,1318.21,790.93,395.46,35.0,0.0,0.02
2025-06-06,1,8.03,2296.43,2310.0,108938.34,-0.89,533.2,139.89,10.42,496.89,424.79,1320.56,792.33,396.17,35.0,0.0,0.01
2025-06-06,2,7.25,2314.31,2313.96,-2499.42,-0.89,530.23,138.91,21.48,507.33,352.64,2707.13,1624.28,812.14,46.53,0.0,0.02
2025-06-07,2,7.99,2318.1,2310.0,-64684.86,-0.93,534.37,129.81,22.77,611.12,395.52,1352.97,811.78,405.89,35.0,0.0,0.02
2025-06-07,1,8.29,2340.08,2310.0,-249394.39,-0.9,539.15,138.56,16.97,526.06,377.27,1667.45,1000.47,500.24,35.0,0.0,0.02
2025-06-07,3,8.1,2342.39,2310.0,-262365.65,-0.93,537.82,132.89,17.23,468.84,427.82,1344.73,806.84,403.42,35.0,0.0,0.02
2025-06-08,1,7.88,2311.9,2310.0,-14951.19,-0.9,537.57,138.17,24.73,453.38,403.72,1515.74,909.44,454.72,35.0,0.0,0.02
2025-06-08,3,8.32,2335.24,2310.0,-209980.23,-0.94,535.57,131.0,21.42,555.42,436.87,1405.65,843.39,421.7,35.0,0.0,0.02
2025-06-08,2,7.25,2319.34,2313.96,-38990.28,-0.94,532.67,133.69,19.28,470.75,438.42,2707.13,1624.28,812.14,46.53,0.0,0.02
